sentence,label,norm_subj,norm_obj
"@@ D. hansenii @@ is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less $$ acid tolerant bacterial microbiota $$, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:4959,OBT:000113
"D. hansenii is important during  $$ cheese $$ ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive @@ coryneforms @@ (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:1653,OBT:001480
"D. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the $$ cheese surface $$ [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive @@ coryneforms @@ (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",1,ncbi:1653,OBT:001341
"D. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the $$ cheese $$ surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive @@ coryneforms @@ (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:1653,OBT:001480
"D. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less $$ acid tolerant bacterial microbiota $$, primarily Gram-positive @@ coryneforms @@ (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:1653,OBT:000113
"D. hansenii is important during  $$ cheese $$ ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (@@ Brevibacterium spp. @@, Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:1696,OBT:001480
"D. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the $$ cheese surface $$ [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (@@ Brevibacterium spp. @@, Corynebacterium spp. and Microbacterium spp.) [4].",1,ncbi:1696,OBT:001341
"D. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the $$ cheese $$ surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (@@ Brevibacterium spp. @@, Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:1696,OBT:001480
"D. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less $$ acid tolerant bacterial microbiota $$, primarily Gram-positive coryneforms (@@ Brevibacterium spp. @@, Corynebacterium spp. and Microbacterium spp.) [4].",1,ncbi:1696,OBT:000113
"D. hansenii is important during  $$ cheese $$ ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., @@ Corynebacterium spp. @@ and Microbacterium spp.) [4].",0,ncbi:1716,OBT:001480
"D. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the $$ cheese surface $$ [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., @@ Corynebacterium spp. @@ and Microbacterium spp.) [4].",1,ncbi:1716,OBT:001341
"D. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the $$ cheese $$ surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., @@ Corynebacterium spp. @@ and Microbacterium spp.) [4].",0,ncbi:1716,OBT:001480
"D. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less $$ acid tolerant bacterial microbiota $$, primarily Gram-positive coryneforms (Brevibacterium spp., @@ Corynebacterium spp. @@ and Microbacterium spp.) [4].",1,ncbi:1716,OBT:000113
"D. hansenii is important during  $$ cheese $$ ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and @@ Microbacterium spp. @@) [4].",0,ncbi:33882,OBT:001480
"D. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the $$ cheese surface $$ [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and @@ Microbacterium spp. @@) [4].",1,ncbi:33882,OBT:001341
"D. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the $$ cheese $$ surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and @@ Microbacterium spp. @@) [4].",0,ncbi:33882,OBT:001480
"D. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less $$ acid tolerant bacterial microbiota $$, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and @@ Microbacterium spp. @@) [4].",1,ncbi:33882,OBT:000113
"For @@ D. hansenii @@, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  $$ cheese $$ ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:4959,OBT:001480
"For @@ D. hansenii @@, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the $$ cheese surface $$ [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:4959,OBT:001341
"For @@ D. hansenii @@, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the $$ cheese $$ surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:4959,OBT:001480
"For @@ D. hansenii @@, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less $$ acid tolerant bacterial microbiota $$, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:4959,OBT:000113
"For D. hansenii, Petersen et al. [46] showed that the dominating @@ D. hansenii @@  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  $$ cheese $$ ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:4959,OBT:001480
"For D. hansenii, Petersen et al. [46] showed that the dominating @@ D. hansenii @@  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the $$ cheese surface $$ [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:4959,OBT:001341
"For D. hansenii, Petersen et al. [46] showed that the dominating @@ D. hansenii @@  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the $$ cheese $$ surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:4959,OBT:001480
"For D. hansenii, Petersen et al. [46] showed that the dominating @@ D. hansenii @@  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less $$ acid tolerant bacterial microbiota $$, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:4959,OBT:000113
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on $$ cheeses of the Danish Danbo type $$ did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.ç@@ D. hansenii @@ is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:4959,OBT:003458
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added $$ ripening culture $$, but from the dairy housemicrobiota present in  the ripening room.ç@@ D. hansenii @@ is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:4959,OBT:001030
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the $$ dairy housemicrobiota $$ present in  the ripening room.ç@@ D. hansenii @@ is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:4959,OBT:000113
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the $$ ripening room $$.ç@@ D. hansenii @@ is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:4959,OBT:003301
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on $$ cheeses of the Danish Danbo type $$ did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive @@ coryneforms @@ (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:1653,OBT:003458
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added $$ ripening culture $$, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive @@ coryneforms @@ (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:1653,OBT:001030
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the $$ dairy housemicrobiota $$ present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive @@ coryneforms @@ (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:1653,OBT:000113
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the $$ ripening room $$.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive @@ coryneforms @@ (Brevibacterium spp., Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:1653,OBT:003301
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on $$ cheeses of the Danish Danbo type $$ did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (@@ Brevibacterium spp. @@, Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:1696,OBT:003458
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added $$ ripening culture $$, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (@@ Brevibacterium spp. @@, Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:1696,OBT:001030
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the $$ dairy housemicrobiota $$ present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (@@ Brevibacterium spp. @@, Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:1696,OBT:000113
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the $$ ripening room $$.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (@@ Brevibacterium spp. @@, Corynebacterium spp. and Microbacterium spp.) [4].",0,ncbi:1696,OBT:003301
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on $$ cheeses of the Danish Danbo type $$ did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., @@ Corynebacterium spp. @@ and Microbacterium spp.) [4].",0,ncbi:1716,OBT:003458
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added $$ ripening culture $$, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., @@ Corynebacterium spp. @@ and Microbacterium spp.) [4].",0,ncbi:1716,OBT:001030
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the $$ dairy housemicrobiota $$ present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., @@ Corynebacterium spp. @@ and Microbacterium spp.) [4].",0,ncbi:1716,OBT:000113
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the $$ ripening room $$.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., @@ Corynebacterium spp. @@ and Microbacterium spp.) [4].",0,ncbi:1716,OBT:003301
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on $$ cheeses of the Danish Danbo type $$ did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and @@ Microbacterium spp. @@) [4].",0,ncbi:33882,OBT:003458
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added $$ ripening culture $$, but from the dairy housemicrobiota present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and @@ Microbacterium spp. @@) [4].",0,ncbi:33882,OBT:001030
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the $$ dairy housemicrobiota $$ present in  the ripening room.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and @@ Microbacterium spp. @@) [4].",0,ncbi:33882,OBT:000113
"For D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the $$ ripening room $$.çD. hansenii is important during  cheese ripening as it assimilates lactate and produces alkaline  metabolites such as ammonia thereby increasing pH of the cheese surface [23, 46], which enables the growth of the less acid tolerant bacterial microbiota, primarily Gram-positive coryneforms (Brevibacterium spp., Corynebacterium spp. and @@ Microbacterium spp. @@) [4].",0,ncbi:33882,OBT:003301
"For @@ D. hansenii @@, Petersen et al. [46] showed that the dominating D. hansenii  strain on $$ cheeses of the Danish Danbo type $$ did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.",0,ncbi:4959,OBT:003458
"For @@ D. hansenii @@, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added $$ ripening culture $$, but from the dairy housemicrobiota present in  the ripening room.",0,ncbi:4959,OBT:001030
"For @@ D. hansenii @@, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the $$ dairy housemicrobiota $$ present in  the ripening room.",0,ncbi:4959,OBT:000113
"For @@ D. hansenii @@, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the $$ ripening room $$.",0,ncbi:4959,OBT:003301
"For D. hansenii, Petersen et al. [46] showed that the dominating @@ D. hansenii @@  strain on $$ cheeses of the Danish Danbo type $$ did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.",1,ncbi:4959,OBT:003458
"For D. hansenii, Petersen et al. [46] showed that the dominating @@ D. hansenii @@  strain on cheeses of the Danish Danbo type did not originate from the  added $$ ripening culture $$, but from the dairy housemicrobiota present in  the ripening room.",0,ncbi:4959,OBT:001030
"For D. hansenii, Petersen et al. [46] showed that the dominating @@ D. hansenii @@  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the $$ dairy housemicrobiota $$ present in  the ripening room.",1,ncbi:4959,OBT:000113
"For D. hansenii, Petersen et al. [46] showed that the dominating @@ D. hansenii @@  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the $$ ripening room $$.",1,ncbi:4959,OBT:003301
"Generally, @@ D. hansenii @@  and staphylococci on cheese surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on $$ cheeses of the Danish Danbo type $$ did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.",0,ncbi:4959,OBT:003458
"Generally, @@ D. hansenii @@  and staphylococci on cheese surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added $$ ripening culture $$, but from the dairy housemicrobiota present in  the ripening room.",0,ncbi:4959,OBT:001030
"Generally, @@ D. hansenii @@  and staphylococci on cheese surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the $$ dairy housemicrobiota $$ present in  the ripening room.",0,ncbi:4959,OBT:000113
"Generally, @@ D. hansenii @@  and staphylococci on cheese surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the $$ ripening room $$.",0,ncbi:4959,OBT:003301
"Generally, D. hansenii  and @@ staphylococci @@ on cheese surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on $$ cheeses of the Danish Danbo type $$ did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.",0,ncbi:1279,OBT:003458
"Generally, D. hansenii  and @@ staphylococci @@ on cheese surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added $$ ripening culture $$, but from the dairy housemicrobiota present in  the ripening room.",0,ncbi:1279,OBT:001030
"Generally, D. hansenii  and @@ staphylococci @@ on cheese surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the $$ dairy housemicrobiota $$ present in  the ripening room.",0,ncbi:1279,OBT:000113
"Generally, D. hansenii  and @@ staphylococci @@ on cheese surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor D. hansenii, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the $$ ripening room $$.",0,ncbi:1279,OBT:003301
"Generally, D. hansenii  and staphylococci on $$ cheese $$ surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor @@ D. hansenii @@, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.",0,ncbi:4959,OBT:001480
"Generally, D. hansenii  and staphylococci on $$ cheese surface $$ are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor @@ D. hansenii @@, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.",0,ncbi:4959,OBT:001341
"Generally, D. hansenii  and staphylococci on cheese surface are assumed to originate from the  $$ cheese brine $$, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor @@ D. hansenii @@, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.",0,ncbi:4959,OBT:001944
"Generally, D. hansenii  and staphylococci on cheese surface are assumed to originate from the  $$ cheese $$ brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor @@ D. hansenii @@, Petersen et al. [46] showed that the dominating D. hansenii  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.",0,ncbi:4959,OBT:001480
"Generally, D. hansenii  and staphylococci on $$ cheese $$ surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor D. hansenii, Petersen et al. [46] showed that the dominating @@ D. hansenii @@  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.",0,ncbi:4959,OBT:001480
"Generally, D. hansenii  and staphylococci on $$ cheese surface $$ are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor D. hansenii, Petersen et al. [46] showed that the dominating @@ D. hansenii @@  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.",0,ncbi:4959,OBT:001341
"Generally, D. hansenii  and staphylococci on cheese surface are assumed to originate from the  $$ cheese brine $$, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor D. hansenii, Petersen et al. [46] showed that the dominating @@ D. hansenii @@  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.",0,ncbi:4959,OBT:001944
"Generally, D. hansenii  and staphylococci on cheese surface are assumed to originate from the  $$ cheese $$ brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].çFor D. hansenii, Petersen et al. [46] showed that the dominating @@ D. hansenii @@  strain on cheeses of the Danish Danbo type did not originate from the  added ripening culture, but from the dairy housemicrobiota present in  the ripening room.",0,ncbi:4959,OBT:001480
"Generally, @@ D. hansenii @@  and staphylococci on $$ cheese $$ surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:4959,OBT:001480
